LAT,LNG,COURSE,SPEED,ELEV,HDOP,FIX,UTC_DATE,UTC_TIME,SENSOR_ADD,NDRE,NDVI,distance,LAI_VI,CCC_VI,RE,NIR,R,Air_T,RH,CT,I_PAR,R_PAR,PRES,CH1,CH2
"30.24687167","-92.34896833","262.5","1.1","8.1","0.9",GPS,"80623","212349","1","0.245","0.695","37.667","0.912","0.946","20.468","33.73","6.066","33.79","48.23","33.81","1384.54","47.8","101.23","0.184231","0.078454"
"30.24687167","-92.34897667","265.3","1.3","8.1","0.9",GPS,"80623","212350","1","0.288","0.769","33.664","1.248","1.397","19.891","36.004","4.703","33.8","48.58","31.33","1321.56","37.01","101.23","0.184211","0.078471"
"30.24687167","-92.34898333","268.7","1.4","8.2","0.9",GPS,"80623","212351","1","0.206","0.605","44.388","0.682","0.635","21.01","31.937","7.864","33.81","49.07","32.6","1057.65","56.38","101.23","0.184228","0.078465"
"30.24687167","-92.34899","265","1.3","8.3","0.9",GPS,"80623","212352","1","0.291","0.751","34.958","1.274","1.424","19.854","36.167","5.132","33.82","49.65","32.54","1321.65","32.79","101.23","0.184229","0.07847"
"30.24687333","-92.34899667","271.2","1.2","8.3","0.9",GPS,"80623","212353","1","0.31","0.749","35.704","1.451","1.652","19.623","37.219","5.336","33.81","50.09","30.81","1388.69","36.32","101.23","0.18421","0.078486"
"30.24687333","-92.34900333","269.5","1.3","8.3","0.9",GPS,"80623","212354","1","0.244","0.73","32.316","0.904","0.951","20.484","33.673","5.251","33.81","50.46","33.57","1405.88","42.56","101.23","0.184218","0.078495"
"30.24687333","-92.34901167","269.4","1.3","8.3","0.9",GPS,"80623","212355","1","0.308","0.814","27.412","1.438","1.648","19.64","37.141","3.806","33.82","50.54","30.73","1452.97","33.88","101.23","0.184211","0.078509"
"30.24687167","-92.34901833","266","1.4","8.3","0.9",GPS,"80623","212356","1","0.313","0.797","29.086","1.492","1.714","19.575","37.451","4.225","33.82","50.35","31.33","1493.9","41.88","101.23","0.184216","0.078516"
"30.24687333","-92.349025","265.5","1.3","8.3","0.9",GPS,"80623","212357","1","0.301","0.795","29.336","1.367","1.555","19.728","36.729","4.206","33.8","49.46","31.78","1375","39.96","101.23","0.18422","0.078528"
"30.24687333","-92.34903167","271","1.3","8.3","0.9",GPS,"80623","212358","1","0.301","0.8","29.167","1.368","1.558","19.727","36.735","4.09","33.8","49.12","30.68","1372.67","37.89","101.23","0.184217","0.078534"
"30.24687333","-92.34904","268.6","1.4","8.2","0.9",GPS,"80623","212359","1","0.283","0.771","30.693","1.198","1.334","19.965","35.689","4.609","33.8","49.42","32.29","1488.65","45.64","101.23","0.184216","0.078543"
"30.24687333","-92.34904667","265.7","1.6","8.3","0.9",GPS,"80623","212400","1","0.338","0.805","28.956","1.777","2.074","19.278","38.966","4.214","33.78","49.9","31.04","1291.74","27.38","101.23","0.184203","0.078563"
"30.24687333","-92.349055","269.6","1.3","8.4","0.9",GPS,"80623","212401","1","0.306","0.743","37.402","1.413","1.601","19.67","36.998","5.448","33.76","49.92","29.98","1242.08","39.05","101.23","0.18422","0.078566"
"30.24687333","-92.34906","266.2","1.3","8.5","0.9",GPS,"80623","212402","1","0.326","0.766","30.731","1.631","1.886","19.423","38.208","5.07","33.74","49.5","31.94","1199.64","28.32","101.22","0.184201","0.078579"
"30.24687333","-92.34906667","266.2","1","8.4","0.9",GPS,"80623","212403","1","0.313","0.756","32.186","1.483","1.694","19.586","37.396","5.191","33.73","49.05","30.59","1304.34","28.31","101.22","0.184214","0.078569"
"30.24687333","-92.34907333","266.2","1.1","8.5","0.9",GPS,"80623","212404","1","0.196","0.534","40.172","0.626","0.545","21.17","31.46","9.562","33.73","48.91","31.44","1226.6","45.9","101.23","0.184211","0.07857"
"30.24687333","-92.34907833","266.2","1.1","8.5","0.9",GPS,"80623","212405","1","0.345","0.813","30.869","1.863","2.182","19.2","39.397","4.061","33.74","48.99","33.61","163.27","28.88","101.23","0.184214","0.078579"
"30.24687333","-92.349085","266.2","1.1","8.5","0.9",GPS,"80623","212406","1","0.37","0.823","30.337","2.231","2.637","18.912","41.089","3.999","33.73","49.26","32.33","149.93","26.82","101.23","0.184209","0.078573"
"30.246875","-92.34909","266.2","0.9","8.7","0.9",GPS,"80623","212407","1","0.328","0.698","32.492","1.659","1.92","19.393","38.36","6.819","33.73","49.59","30.6","144.16","26.45","101.22","0.1842","0.078568"
"30.24687667","-92.349095","266.2","1.1","8.7","0.9",GPS,"80623","212408","1","0.295","0.715","34.702","1.305","1.453","19.811","36.358","6.047","33.74","50.04","33.04","921.37","33.5","101.23","0.18421","0.078567"
"30.24687667","-92.3491","266.2","1.1","8.8","0.9",GPS,"80623","212409","1","0.324","0.763","31.445","1.61","1.859","19.444","38.097","5.13","33.74","50.15","30.5","1573.98","38.75","101.22","0.184206","0.078581"
"30.246875","-92.34910667","266.2","1","8.8","0.9",GPS,"80623","212410","1","0.171","0.507","33.326","0.51","0.413","21.543","30.427","9.946","33.74","50.16","31.53","1425.65","36.62","101.22","0.184218","0.078568"
"30.246875","-92.34911167","266.2","1.1","8.8","0.9",GPS,"80623","212411","1","0.364","0.799","33.948","2.144","2.541","18.974","40.71","4.54","33.75","50.14","32","1347.54","27.86","101.22","0.18422","0.078563"
"30.24687667","-92.34911833","266.2","1.1","8.9","0.9",GPS,"80623","212412","1","0.379","0.814","31.712","2.396","2.847","18.803","41.788","4.288","33.76","49.92","29.2","1388.83","23.82","101.22","0.184219","0.078559"
"30.24687667","-92.349125","266.2","1.2","9","0.9",GPS,"80623","212413","1","0.295","0.684","35.638","1.31","1.45","19.804","36.386","6.832","33.76","49.72","29.66","1444.01","33.31","101.22","0.184221","0.078555"
"30.24687833","-92.34913","266.2","1.1","9.1","0.9",GPS,"80623","212414","1","0.35","0.81","30.035","1.93","2.267","19.142","39.721","4.171","33.76","49.48","32.51","1361.12","30.02","101.22","0.184201","0.078555"
"30.24687833","-92.349135","266.2","1","9","0.9",GPS,"80623","212415","1","0.363","0.834","29.182","2.126","2.502","18.988","40.626","3.671","33.76","49.91","29.62","1432.66","27.04","101.22","0.184224","0.078533"
"30.24687833","-92.34914167","266.2","1.1","8.9","0.9",GPS,"80623","212416","1","0.312","0.712","32.842","1.476","1.676","19.593","37.361","6.292","33.76","49.91","29.47","1332.85","31.65","101.22","0.18422","0.078535"
"30.24687667","-92.34914833","266.2","1","8.8","0.9",GPS,"80623","212417","1","0.211","0.575","31.45","0.706","0.65","20.947","32.131","8.674","33.77","49.72","32.43","1434.07","41.56","101.22","0.184232","0.078524"
"30.246875","-92.349155","266.2","1.1","8.6","0.9",GPS,"80623","212418","1","0.311","0.794","28.987","1.47","1.685","19.601","37.327","4.289","33.78","49.74","31.2","1524.47","38.18","101.22","0.184244","0.078511"
"30.24687333","-92.34916167","259.7","1.3","8.5","0.9",GPS,"80623","212419","1","0.298","0.759","30.409","1.342","1.513","19.762","36.578","5.004","33.79","50.05","30.55","1516.95","35.64","101.22","0.184247","0.078508"
"30.24687333","-92.34916833","262.5","1.3","8.4","0.9",GPS,"80623","212420","1","0.235","0.713","32.957","0.85","0.878","20.598","33.273","5.585","33.79","50.27","32.61","1566.59","57.64","101.22","0.184251","0.078504"
"30.24687167","-92.349175","262.5","1","8.4","0.9",GPS,"80623","212421","1","0.324","0.812","27.87","1.604","1.856","19.451","38.065","3.959","33.78","50.03","31.05","1560.27","54.14","101.23","0.184246","0.078498"
"30.24687167","-92.34918167","260.9","1.2","8.3","0.9",GPS,"80623","212422","1","0.289","0.755","30.066","1.259","1.406","19.876","36.069","5.025","33.79","49.76","30.16","1485.45","37.31","101.23","0.184266","0.078477"
"30.24687","-92.34918833","263.3","1.2","8.2","0.9",GPS,"80623","212423","1","0.321","0.757","33.456","1.573","1.811","19.484","37.9","5.236","33.79","49.84","32.91","1456.88","38.31","101.23","0.184272","0.078471"
"30.24687","-92.349195","263.8","1.2","8.1","0.9",GPS,"80623","212424","1","0.356","0.792","31.918","2.018","2.383","19.07","40.136","4.651","33.78","49.88","30.17","1415.47","27.31","101.22","0.18427","0.078468"
"30.24687","-92.34920167","268.1","1.3","8","0.9",GPS,"80623","212425","1","0.254","0.602","36.708","0.979","0.991","20.335","34.218","8.497","33.78","49.75","30.34","1385.97","30.2","101.23","0.184271","0.078461"
"30.24687","-92.34920833","268.7","1.2","7.9","0.9",GPS,"80623","212426","1","0.324","0.772","32.108","1.61","1.86","19.444","38.099","4.903","33.78","49.69","33.45","1468.77","30.53","101.23","0.184258","0.078462"
"30.24687","-92.349215","268.7","1.1","7.9","0.9",GPS,"80623","212427","1","0.35","0.82","28.123","1.938","2.275","19.135","39.76","3.927","33.79","49.84","29.76","1596.07","26.04","101.22","0.184283","0.078445"
"30.24687","-92.34922","268.7","1.1","7.9","0.9",GPS,"80623","212428","1","0.329","0.782","32.813","1.666","1.933","19.386","38.395","4.688","33.79","49.78","29.75","1613.03","39.23","101.23","0.184269","0.07844"
"30.24687","-92.34922667","268.7","1","7.9","0.9",GPS,"80623","212429","1","0.349","0.78","31.84","1.921","2.262","19.149","39.679","4.9","33.79","49.77","33.11","1512.69","38.39","101.22","0.184294","0.078413"
"30.24686833","-92.34923333","271.7","1.2","7.8","0.9",GPS,"80623","212430","1","0.36","0.802","30.512","2.086","2.465","19.017","40.447","4.446","33.8","49.88","30.51","1568.55","31.96","101.23","0.184294","0.078401"
"30.24686833","-92.34924","268.9","1.3","7.8","0.9",GPS,"80623","212431","1","0.318","0.719","36.606","1.541","1.763","19.519","37.722","6.159","33.8","50.12","30.33","1604.71","41.95","101.22","0.184301","0.078393"
"30.24686833","-92.34924667","266.5","1.2","7.7","0.9",GPS,"80623","212432","1","0.306","0.733","31.612","1.415","1.6","19.668","37.007","5.712","33.81","50.49","32.66","1445.71","38.49","101.23","0.184305","0.078382"
"30.24686833","-92.34925333","269.1","1.2","7.6","0.9",GPS,"80623","212433","1","0.332","0.762","31.65","1.707","1.985","19.345","38.609","5.21","33.82","50.83","31.7","1391.72","34.99","101.23","0.184297","0.078374"
"30.24686833","-92.34926","266.7","1.2","7.6","0.9",GPS,"80623","212434","1","0.222","0.596","34.835","0.768","0.731","20.789","32.635","8.249","33.82","51.23","31.95","1389.81","35.93","101.22","0.184305","0.078361"
"30.24686667","-92.34926667","268.2","1.2","7.5","0.9",GPS,"80623","212435","1","0.348","0.825","29.88","1.915","2.244","19.155","39.646","3.811","33.82","51.44","31.23","1389.65","30.71","101.23","0.184302","0.078352"
"30.24686667","-92.34927333","268.2","1.1","7.5","0.9",GPS,"80623","212436","1","0.323","0.809","31.785","1.594","1.844","19.461","38.013","4.006","33.82","51.6","30.72","1405.45","27.06","101.23","0.184326","0.078326"
"30.24686667","-92.34928","268.3","1.3","7.4","0.9",GPS,"80623","212437","1","0.281","0.723","36.693","1.186","1.302","19.983","35.611","5.716","33.82","52.08","33.14","1277.05","37.15","101.23","0.184319","0.078317"
"30.24686667","-92.34928667","268.8","1.4","7.4","0.9",GPS,"80623","212438","1","0.277","0.705","31.183","1.153","1.253","20.035","35.395","6.12","33.82","52.67","31.54","1211.93","30.29","101.22","0.18432","0.078297"
"30.24686667","-92.34929333","268.8","1.1","7.4","0.9",GPS,"80623","212439","1","0.315","0.78","31.169","1.507","1.729","19.558","37.531","4.648","33.81","52.51","30.55","1358.84","27.05","101.22","0.184321","0.078283"
"30.24686667","-92.3493","270.7","1.2","7.4","0.9",GPS,"80623","212440","1","0.281","0.749","31.332","1.188","1.314","19.981","35.623","5.112","33.81","52.42","32.85","1442.33","43.97","101.22","0.184318","0.078278"
"30.24686667","-92.34930667","268.6","1.2","7.4","0.9",GPS,"80623","212441","1","0.307","0.798","29.614","1.427","1.631","19.653","37.08","4.176","33.79","51.99","30.95","1444.97","34.32","101.23","0.184327","0.078258"
"30.246865","-92.34931333","269.7","1.2","7.4","0.9",GPS,"80623","212442","1","0.262","0.707","34.892","1.037","1.107","20.228","34.625","5.953","33.77","50.92","31.62","1482.95","43.05","101.22","0.184323","0.07825"
"30.246865","-92.34932167","267","1.3","7.4","0.9",GPS,"80623","212443","1","0.269","0.702","35.835","1.091","1.173","20.136","34.988","6.127","33.77","50.44","33.82","1308.19","59.5","101.23","0.184342","0.078241"
"30.246865","-92.34932833","266.2","1.2","7.4","0.9",GPS,"80623","212444","1","0.333","0.798","34.684","1.709","1.988","19.343","38.62","4.35","33.77","50.17","31.61","1039.44","30.35","101.23","0.184338","0.078231"
"30.24686333","-92.349335","266.6","1.3","7.4","0.9",GPS,"80623","212445","1","0.288","0.7","39.213","1.248","1.374","19.891","36.005","6.341","33.77","49.85","31.79","805.09","43.2","101.23","0.184351","0.078208"
"30.24686333","-92.34934167","262.9","1.4","7.5","0.9",GPS,"80623","212446","1","0.286","0.702","31.147","1.228","1.349","19.92","35.881","6.279","33.77","49.88","32.16","1263.24","24.36","101.22","0.18435","0.078192"
"30.24686333","-92.34934833","265.5","1.2","7.4","0.9",GPS,"80623","212447","1","0.29","0.742","31.167","1.263","1.407","19.87","36.095","5.352","33.77","49.79","31.66","1452.58","31.54","101.23","0.184343","0.078172"
"30.24686333","-92.349355","264.8","1.3","7.4","0.9",GPS,"80623","212448","1","0.193","0.588","39.593","0.613","0.551","21.209","31.348","8.121","33.78","49.91","32.32","1518.89","59.39","101.22","0.18436","0.078149"
"30.24686333","-92.34936167","265.7","1.3","7.4","0.9",GPS,"80623","212449","1","0.296","0.757","33.036","1.318","1.482","19.793","36.436","5.045","33.78","49.9","32.43","1405.38","39.17","101.22","0.184353","0.078139"
"30.24686333","-92.34936667","265.7","1","7.4","0.9",GPS,"80623","212450","1","0.296","0.79","30.146","1.315","1.488","19.797","36.418","4.274","33.8","49.81","31.41","1512.85","45.72","101.22","0.184363","0.078127"
"30.24686333","-92.34937333","265.7","1.1","7.3","0.9",GPS,"80623","212451","1","0.248","0.669","38.046","0.936","0.965","20.42","33.905","6.719","33.81","50.1","31.53","1473.65","49.95","101.22","0.184371","0.07811"
"30.24686333","-92.34938","268.2","1.3","7.3","0.9",GPS,"80623","212452","1","0.332","0.817","31.34","1.697","1.973","19.355","38.555","3.893","33.82","50.46","32.02","1442.78","39.35","101.22","0.184378","0.078095"
"30.24686333","-92.34938667","265.7","1.2","7.3","0.9",GPS,"80623","212453","1","0.342","0.818","30.126","1.832","2.143","19.227","39.245","3.937","33.81","50.42","30","1417.33","37.73","101.22","0.184369","0.078093"
"30.24686333","-92.34939333","268.1","1.3","7.3","0.9",GPS,"80623","212454","1","0.257","0.694","37.313","1.001","1.056","20.295","34.368","6.202","33.81","49.89","32.96","1392.46","44.83","101.22","0.184368","0.07808"
"30.24686333","-92.3494","265.3","1.2","7.3","0.9",GPS,"80623","212455","1","0.351","0.808","29.273","1.948","2.29","19.127","39.807","4.216","33.8","49.11","30.85","1415.44","30.78","101.22","0.184377","0.078063"
"30.246865","-92.34940667","265.3","1.1","7.4","0.9",GPS,"80623","212456","1","0.314","0.778","30.245","1.502","1.722","19.564","37.505","4.692","33.8","48.63","29.77","1401.9","32.61","101.22","0.184379","0.078056"
"30.246865","-92.34941333","269.3","1.3","7.4","0.9",GPS,"80623","212457","1","0.231","0.648","38.881","0.824","0.819","20.658","33.071","7.075","33.8","48.38","33.56","1422.07","55.24","101.22","0.184385","0.078046"
"30.246865","-92.34942","266.3","1.3","7.4","0.9",GPS,"80623","212458","1","0.271","0.7","34.914","1.104","1.189","20.113","35.078","6.189","33.79","48.28","32.8","1402.45","34.09","101.22","0.184385","0.078031"
"30.24686667","-92.34942667","269.9","1.3","7.4","0.9",GPS,"80623","212459","1","0.175","0.506","44.936","0.529","0.432","21.479","30.595","10.036","33.79","48.38","33.31","1440.08","57.09","101.22","0.184381","0.078013"
"30.24686667","-92.349435","268.8","1.3","7.4","0.9",GPS,"80623","212500","1","0.228","0.688","33.153","0.807","0.816","20.695","32.944","6.081","33.78","48.25","34.58","1490","52.31","101.23","0.184395","0.077997"
"30.24686667","-92.34944167","270.9","1.4","7.4","0.9",GPS,"80623","212501","1","0.248","0.715","33.626","0.931","0.978","20.429","33.871","5.637","33.78","47.8","32.44","1498.09","41.19","101.22","0.184386","0.077986"
"30.24686667","-92.34944833","270.9","1.4","7.4","0.9",GPS,"80623","212502","1","0.209","0.614","36.789","0.698","0.657","20.967","32.071","7.664","33.78","47.48","33.96","1482.2","48.52","101.22","0.184401","0.077962"
"30.24686667","-92.349455","268.6","1.2","7.4","0.9",GPS,"80623","212503","1","0.232","0.671","36.505","0.831","0.838","20.641","33.128","6.523","33.78","47.54","32.29","1394.56","34.02","101.22","0.184413","0.07793"
"30.24686667","-92.34946167","268.9","1.2","7.4","0.9",GPS,"80623","212504","1","0.222","0.632","39.791","0.772","0.751","20.779","32.667","7.376","33.79","47.67","32.7","1444.76","41.77","101.22","0.184411","0.07791"
"30.24686667","-92.34947","267.8","1.4","7.4","0.9",GPS,"80623","212505","1","0.311","0.77","30.891","1.462","1.67","19.611","37.279","4.833","33.79","47.85","33.6","1550.07","36.76","101.22","0.184411","0.077891"
"30.24686667","-92.34947833","268.3","1.4","7.4","0.9",GPS,"80623","212506","1","0.285","0.751","32.43","1.217","1.352","19.936","35.812","5.089","33.78","47.92","31.34","1543.35","38.8","101.22","0.184404","0.077881"
"30.24686667","-92.349485","268.4","1.5","7.3","0.9",GPS,"80623","212507","1","0.202","0.618","41.226","0.657","0.611","21.081","31.723","7.481","33.78","48.25","32.27","1661.42","59.69","101.22","0.184416","0.077869"
"30.24686667","-92.34949167","265.9","1.2","7.2","0.9",GPS,"80623","212508","1","0.252","0.721","34.452","0.964","1.021","20.365","34.108","5.521","33.78","48.7","32.41","1686.17","48.09","101.22","0.184408","0.077861"
"30.24686833","-92.34949667","270.2","1.3","7.1","0.9",GPS,"80623","212509","1","0.243","0.609","37.625","0.901","0.897","20.49","33.651","8.166","33.78","49.16","32.09","1279.93","40.38","101.22","0.184436","0.077827"
"30.24686833","-92.34950333","270.2","1.1","7","0.9",GPS,"80623","212510","1","0.266","0.717","34.828","1.065","1.147","20.179","34.816","5.746","33.79","49.53","34.28","1129.84","31.46","101.23","0.184429","0.077809"
"30.24686833","-92.34951","270.2","1.1","7","0.9",GPS,"80623","212511","1","0.304","0.766","34.212","1.4","1.59","19.686","36.922","4.888","33.78","49.76","31.35","1252.37","30.86","101.22","0.184434","0.077803"
"30.24686833","-92.349515","270.2","1","7","0.9",GPS,"80623","212512","1","0.282","0.733","34.547","1.192","1.314","19.974","35.652","5.485","33.77","49.66","30.47","1376.44","34.25","101.23","0.18443","0.077792"
"30.24686833","-92.34952167","272.1","1.3","7","0.9",GPS,"80623","212513","1","0.276","0.735","33.859","1.145","1.254","20.047","35.346","5.404","33.76","49.12","33.02","1503.02","45.89","101.22","0.184424","0.077791"
"30.24686833","-92.34952833","271.2","1.3","7","0.9",GPS,"80623","212514","1","0.224","0.722","34.682","0.781","0.798","20.757","32.738","5.29","33.75","49.01","30.99","1615.27","55.32","101.22","0.184439","0.077778"
"30.24686833","-92.349535","271.2","1.1","7","0.9",GPS,"80623","212515","1","0.244","0.727","33.418","0.904","0.95","20.484","33.672","5.325","33.74","48.94","30.94","1546.01","53.74","101.22","0.184432","0.077773"
"30.24686833","-92.34954167","272","1.2","7","0.9",GPS,"80623","212516","1","0.259","0.776","30.46","1.012","1.103","20.275","34.445","4.352","33.71","48.17","32.82","1516.28","53.25","101.22","0.184455","0.077753"
"30.24686833","-92.34954833","270.3","1.2","7","0.9",GPS,"80623","212517","1","0.286","0.801","27.821","1.228","1.383","19.92","35.882","3.961","33.71","47.47","30.86","1498.44","45.54","101.22","0.184451","0.077744"
"30.24687","-92.349555","272.1","1.2","7","0.9",GPS,"80623","212518","1","0.238","0.72","34.72","0.868","0.903","20.559","33.408","5.446","33.71","47.21","30.33","1455.5","54.86","101.23","0.184457","0.077727"
"30.24687","-92.34956167","271.9","1.3","7","0.9",GPS,"80623","212519","1","0.3","0.819","27.224","1.359","1.55","19.74","36.677","3.653","33.72","47.36","31.94","1481.73","52.24","101.22","0.184459","0.077719"
"30.24686833","-92.34957","269.5","1.2","7","0.9",GPS,"80623","212520","1","0.304","0.818","27.105","1.396","1.597","19.692","36.897","3.684","33.73","47.58","29.97","1484.53","47.13","101.22","0.184446","0.077723"
"30.24687","-92.34957667","266.6","1.3","7","0.9",GPS,"80623","212521","1","0.235","0.691","41.792","0.851","0.87","20.596","33.279","6.073","33.73","47.32","31.05","1498.19","69.52","101.22","0.184459","0.077706"
"30.24687","-92.349585","269.9","1.4","6.9","0.9",GPS,"80623","212522","1","0.305","0.794","31.29","1.409","1.607","19.675","36.973","4.245","33.73","46.91","31.68","1575.54","56.47","101.22","0.184465","0.077698"
"30.24687","-92.34959167","270.1","1.4","6.9","0.9",GPS,"80623","212523","1","0.231","0.678","42.763","0.821","0.828","20.665","33.046","6.349","33.74","46.87","31.91","1559.83","47.02","101.22","0.184465","0.077687"
"30.24687","-92.34959833","270.6","1.3","7","0.9",GPS,"80623","212524","1","0.256","0.741","33.616","0.987","1.058","20.32","34.273","5.098","33.76","47.4","32.81","1535.42","53.87","101.22","0.184472","0.077683"
"30.24686833","-92.34960667","266.2","1.4","7","0.9",GPS,"80623","212525","1","0.284","0.774","29.38","1.211","1.352","19.945","35.773","4.554","33.76","47.8","31.56","1579.51","46.06","101.22","0.184461","0.077672"
"30.24686833","-92.34961333","263.9","1.4","7","0.9",GPS,"80623","212526","1","0.268","0.695","38.609","1.08","1.157","20.154","34.917","6.292","33.76","47.47","32.74","1321.17","44.06","101.22","0.184471","0.077645"
"30.24686667","-92.34962","262","1.2","7","0.9",GPS,"80623","212527","1","0.338","0.788","30.035","1.773","2.07","19.282","38.947","4.625","33.76","47.11","30.62","1343.83","27.88","101.22","0.184465","0.077627"
"30.24686833","-92.34962667","266.1","1.2","7","0.9",GPS,"80623","212528","1","0.218","0.468","34.017","0.748","0.655","20.837","32.479","11.775","33.78","47.22","30.99","1255.33","34.87","101.22","0.184472","0.077604"
"30.24686667","-92.34963333","266.1","1.2","7","0.9",GPS,"80623","212529","1","0.314","0.71","37.663","1.496","1.703","19.57","37.474","6.347","33.79","47.74","32.77","1405.36","26.34","101.22","0.184465","0.077605"
"30.24686667","-92.34963833","266.1","1.1","7","0.9",GPS,"80623","212530","1","0.335","0.743","38.486","1.733","2.019","19.32","38.743","5.701","33.8","48.66","30","1290.91","24.66","101.22","0.184457","0.077591"
"30.24686667","-92.34964333","266.1","0.9","7","0.9",GPS,"80623","212531","1","0.343","0.761","39.605","1.843","2.163","19.218","39.297","5.338","33.81","49.36","29.78","1304.82","27.84","101.22","0.184469","0.077572"
"30.24686667","-92.34965","266.1","1.1","7","0.9",GPS,"80623","212532","1","0.269","0.67","40.63","1.09","1.16","20.137","34.984","6.904","33.82","49.87","32.92","1398.9","38.08","101.22","0.184448","0.077566"
"30.24686667","-92.34965667","270.1","1.3","7","0.9",GPS,"80623","212533","1","0.307","0.769","38.288","1.425","1.622","19.655","37.068","4.832","33.83","50.29","31.34","1440.78","37.04","101.23","0.184469","0.077547"
"30.24686667","-92.34966333","271.7","1.2","7","0.9",GPS,"80623","212534","1","0.268","0.735","37.998","1.083","1.176","20.15","34.933","5.333","33.81","50.22","31.3","1513.44","44.37","101.22","0.184462","0.077537"
"30.24686667","-92.34967","268.2","1.2","7","0.9",GPS,"80623","212535","1","0.175","0.577","45.873","0.529","0.456","21.478","30.6","8.198","33.79","50.03","33.17","1555.76","59.74","101.22","0.184474","0.077526"
"30.24686667","-92.34967833","268.3","1.3","7","0.9",GPS,"80623","212536","1","0.24","0.699","37.478","0.878","0.906","20.539","33.479","5.932","33.77","49.15","32.66","1572.04","54.88","101.22","0.184478","0.077517"
"30.24686667","-92.349685","266.4","1.2","7.1","0.9",GPS,"80623","212537","1","0.235","0.657","33.757","0.851","0.856","20.596","33.28","6.9","33.75","47.93","32.23","1535.83","43.22","101.22","0.18448","0.077511"
"30.24686667","-92.34969167","273.3","1.2","7.1","0.9",GPS,"80623","212538","1","0.282","0.726","35.508","1.193","1.312","19.973","35.655","5.668","33.74","46.93","33.49","1459","41.26","101.22","0.184476","0.077504"
"30.24686833","-92.34969833","277.3","1.3","7.2","0.9",GPS,"80623","212539","1","0.302","0.759","32.231","1.378","1.56","19.714","36.795","5.042","33.74","46.31","30.87","1224.59","27.52","101.23","0.184467","0.077486"
"30.24686833","-92.349705","274.7","1.2","7.3","0.9",GPS,"80623","212540","1","0.262","0.654","40.925","1.036","1.084","20.231","34.613","7.229","33.75","46.36","32.34","1125.73","37.63","101.22","0.184479","0.077465"
"30.24686833","-92.34971333","274.4","1.5","7.4","0.9",GPS,"80623","212541","1","0.298","0.753","36.455","1.336","1.503","19.77","36.539","5.138","33.74","46.41","31.52","1386.9","40.93","101.22","0.18447","0.077463"
"30.24686667","-92.34972","269.7","1.2","7.5","0.9",GPS,"80623","212542","1","0.304","0.745","35.096","1.397","1.581","19.69","36.905","5.382","33.74","45.78","31.57","1453.96","30.87","101.22","0.184488","0.077445"
"30.24686667","-92.34972667","269.1","1.3","7.5","0.9",GPS,"80623","212543","1","0.258","0.695","39.906","1.003","1.06","20.29","34.388","6.194","33.75","45.64","32.87","1478.73","42.9","101.22","0.184486","0.077442"
"30.246865","-92.34973333","266.2","1.4","7.5","0.9",GPS,"80623","212544","1","0.271","0.76","33.119","1.107","1.215","20.109","35.093","4.787","33.76","45.96","31.76","1494.68","31.07","101.22","0.18449","0.077433"
"30.246865","-92.34974","266.2","1.1","7.5","0.9",GPS,"80623","212545","1","0.272","0.719","37.3","1.113","1.207","20.099","35.135","5.753","33.76","46.15","31.54","1477.49","39.14","101.22","0.184499","0.077414"
"30.246865","-92.34974667","267.6","1.3","7.5","0.9",GPS,"80623","212546","1","0.242","0.76","29.123","0.893","0.95","20.507","33.592","4.573","33.77","46.34","33.61","1457.71","40.42","101.22","0.184489","0.077403"
"30.246865","-92.34975333","267.6","1.1","7.6","0.9",GPS,"80623","212547","1","0.307","0.805","28.39","1.429","1.635","19.651","37.089","4.009","33.78","46.78","31.37","1438.23","27.38","101.22","0.184505","0.077381"
"30.24687","-92.34975833","267.6","1","7.7","0.9",GPS,"80623","212548","1","0.196","0.565","35.457","0.63","0.561","21.158","31.495","8.753","33.78","46.88","31.83","1415.64","48.83","101.22","0.184496","0.077373"
"30.24687","-92.349765","264.3","1.3","7.7","0.9",GPS,"80623","212549","1","0.254","0.564","35.286","0.974","0.968","20.345","34.181","9.533","33.78","46.11","33.47","1377.62","34.79","101.22","0.184511","0.077353"
"30.24687","-92.34977167","266.8","1.3","7.6","0.9",GPS,"80623","212550","1","0.278","0.735","33.93","1.16","1.273","20.024","35.442","5.414","33.79","45.64","32.27","1428.64","31.95","101.22","0.184497","0.077348"
"30.24686833","-92.34977833","267","1.3","7.6","0.9",GPS,"80623","212551","1","0.185","0.527","45.818","0.574","0.487","21.329","31.008","9.595","33.8","45.25","31.6","1590.92","52.17","101.22","0.184513","0.077325"
"30.24687","-92.349785","267","1","7.6","0.9",GPS,"80623","212552","1","0.242","0.647","33.129","0.897","0.907","20.499","33.621","7.213","33.81","44.98","33.01","1454.01","37.65","101.22","0.184509","0.077311"
"30.24687","-92.34979167","267","1.1","7.6","0.9",GPS,"80623","212553","1","0.296","0.733","34.783","1.314","1.47","19.799","36.41","5.606","33.81","44.77","31.37","1418.56","32.19","101.22","0.184502","0.077298"
"30.24687","-92.34979833","267.6","1.2","7.6","0.9",GPS,"80623","212554","1","0.235","0.659","30.475","0.849","0.854","20.602","33.261","6.839","33.82","44.39","31.63","1274.09","32.19","101.22","0.18451","0.07728"
